"""Tanggal"",""Terakhir"",""Pembukaan"",""Tertinggi"",""Terendah"",""Vol."",""Perubahan%"""
"""43902"",""1577,09"",""1634,69"",""1650,13"",""1560,96"","""",""-0,0354"""
"""43903"",""1529,7"",""1576,83"",""1597,72"",""1506,73"","""",""-0,03"""
"""43906"",""1514,61"",""1550,59"",""1573,49"",""1451,68"","""",""-0,0099"""
"""43907"",""1528,58"",""1512,05"",""1553,11"",""1465,6"","""",""0,0092"""
"""43908"",""1486,3"",""1527,3"",""1546,05"",""1472,6"","""",""-0,0277"""
"""43909"",""1471"",""1486,1"",""1501,61"",""1464,75"","""",""-0,0103"""
"""43910"",""1498,24"",""1470,39"",""1516,43"",""1460,49"","""",""0,0185"""
"""43913"",""1553,81"",""1508,25"",""1561,76"",""1485,4"","""",""0,0371"""
"""43914"",""1622,03"",""1565,36"",""1644,35"",""1564,77"","""",""0,0439"""
"""43915"",""1613,79"",""1618,79"",""1636,29"",""1584,18"","""",""-0,0051"""
"""43916"",""1632,38"",""1620,16"",""1645,8"",""1595,81"","""",""0,0115"""
"""43917"",""1623,5"",""1634,99"",""1640,76"",""1614,75"","""",""-0,0054"""
"""43920"",""1623,3"",""1617,38"",""1635,59"",""1607,63"","""",""-0,0001"""
"""43921"",""1571,31"",""1612,25"",""1623,52"",""1562,25"","""",""-0,032"""
"""43922"",""1595,05"",""1569,45"",""1604,12"",""1568,91"","""",""0,0151"""
"""43923"",""1613,79"",""1590,75"",""1621,27"",""1576,43"","""",""0,0117"""
"""43924"",""1618,45"",""1609,99"",""1627,04"",""1607"","""",""0,0029"""
"""43927"",""1663"",""1596,8"",""1669,76"",""1596,8"","""",""0,0275"""
"""43928"",""1648,95"",""1662,38"",""1671,88"",""1641,06"","""",""-0,0084"""
"""43929"",""1646,52"",""1645,94"",""1657,06"",""1641,15"","""",""-0,0015"""
"""43930"",""1684,07"",""1644,28"",""1690,29"",""1642,34"","""",""0,0228"""
"""43931"",""1689,9"",""1675"",""1696,5"",""1675"","""",""0,0035"""
"""43934"",""1714,32"",""1682,25"",""1722,36"",""1672,95"","""",""0,0145"""
"""43935"",""1729,7"",""1714,09"",""1748,5"",""1709,1"","""",""0,009"""
"""43936"",""1716,6"",""1729,43"",""1731,43"",""1706,99"","""",""-0,0076"""
"""43937"",""1718,4"",""1716,29"",""1738,74"",""1706,92"","""",""0,001"""
"""43938"",""1684,69"",""1713,49"",""1718,69"",""1678,52"","""",""-0,0196"""
"""43941"",""1694,12"",""1691,44"",""1703,02"",""1671,74"","""",""0,0056"""
"""43942"",""1687,02"",""1694,22"",""1698,48"",""1660,99"","""",""-0,0042"""
"""43943"",""1714,82"",""1686,47"",""1719,66"",""1680,05"","""",""0,0165"""
"""43944"",""1731,59"",""1713"",""1738,84"",""1704,05"","""",""0,0098"""
"""43945"",""1729,43"",""1733,32"",""1737,89"",""1710,63"","""",""-0,0012"""
"""43948"",""1715,57"",""1724,86"",""1727,82"",""1705,82"","""",""-0,008"""
"""43949"",""1708,63"",""1716,19"",""1716,19"",""1691,8"","""",""-0,004"""
"""43950"",""1712,38"",""1708,72"",""1717,52"",""1697,72"","""",""0,0022"""
"""43951"",""1685,05"",""1715,22"",""1726,14"",""1684,16"","""",""-0,016"""
"""43952"",""1700,41"",""1685,24"",""1706,21"",""1669,82"","""",""0,0091"""
"""43955"",""1701,69"",""1697,26"",""1712"",""1690,96"","""",""0,0008"""
"""43956"",""1707,17"",""1701,78"",""1712,6"",""1691,13"","""",""0,0032"""
"""43957"",""1685,88"",""1705,77"",""1707,85"",""1681,34"","""",""-0,0125"""
"""43958"",""1717,94"",""1686,08"",""1722,02"",""1681,96"","""",""0,019"""
"""43959"",""1702,65"",""1717,46"",""1724,56"",""1701,61"","""",""-0,0089"""
"""43962"",""1697,35"",""1703,76"",""1713,67"",""1691,56"","""",""-0,0031"""
"""43963"",""1702,72"",""1696,25"",""1711,04"",""1692,28"","""",""0,0032"""
"""43964"",""1715,99"",""1701,21"",""1718,33"",""1697,92"","""",""0,0078"""
"""43965"",""1730,65"",""1715,01"",""1737,34"",""1710,39"","""",""0,0085"""
"""43966"",""1743"",""1731,13"",""1753,25"",""1728,52"","""",""0,0071"""
"""43969"",""1732,32"",""1742,93"",""1764,81"",""1726,26"","""",""-0,0061"""
"""43970"",""1745,11"",""1733,37"",""1748,77"",""1725,83"","""",""0,0074"""
"""43971"",""1749,5"",""1744,44"",""1754,08"",""1740,91"","""",""0,0025"""
"""43972"",""1726,34"",""1750,18"",""1750,64"",""1717,56"","""",""-0,0132"""
"""43973"",""1736,07"",""1725,26"",""1741,51"",""1724,29"","""",""0,0056"""
"""43976"",""1729,57"",""1734,73"",""1735,57"",""1720,47"","""",""-0,0037"""
"""43977"",""1712,45"",""1729,65"",""1736,29"",""1708,31"","""",""-0,0099"""
"""43978"",""1709,25"",""1712,03"",""1715,77"",""1693,6"","""",""-0,0019"""
"""43979"",""1719,4"",""1709,68"",""1727,69"",""1707,19"","""",""0,0059"""
"""43980"",""1728,3"",""1721,7"",""1738,99"",""1713,79"","""",""0,0052"""
"""43983"",""1740,34"",""1736,42"",""1744,52"",""1727,03"","""",""0,007"""
"""43984"",""1727,97"",""1740,93"",""1745,54"",""1721,52"","""",""-0,0071"""
"""43985"",""1698,63"",""1728,97"",""1732,92"",""1690,01"","""",""-0,017"""
"""43986"",""1711,84"",""1699,11"",""1722,22"",""1697,4"","""",""0,0078"""
"""43987"",""1685,83"",""1711,2"",""1716,39"",""1670,75"","""",""-0,0152"""
"""43990"",""1695,47"",""1684,16"",""1701,27"",""1677,61"","""",""0,0057"""
"""43991"",""1714,57"",""1700,25"",""1720,75"",""1691,92"","""",""0,0113"""
"""43992"",""1737,1"",""1714,33"",""1740,29"",""1708,83"","""",""0,0131"""
"""43993"",""1727,51"",""1737,11"",""1744,72"",""1721,34"","""",""-0,0055"""
"""43994"",""1730,8"",""1728,32"",""1743,59"",""1723,12"","""",""0,0019"""
"""43997"",""1725,53"",""1732,35"",""1734,78"",""1704,76"","""",""-0,003"""
"""43998"",""1727,46"",""1725,79"",""1733,06"",""1715,93"","""",""0,0011"""
"""43999"",""1727,04"",""1727,34"",""1730,62"",""1713,37"","""",""-0,0002"""
"""44000"",""1722,99"",""1725,57"",""1736,87"",""1717,28"","""",""-0,0023"""
"""44001"",""1743,62"",""1723,16"",""1745,68"",""1721,36"","""",""0,012"""
"""44004"",""1755,44"",""1749"",""1763,82"",""1743,78"","""",""0,0068"""
"""44005"",""1767,54"",""1756,03"",""1771,69"",""1747,9"","""",""0,0069"""
"""44006"",""1762,43"",""1769,09"",""1780,06"",""1761,09"","""",""-0,0029"""
"""44007"",""1761,82"",""1759,76"",""1768,84"",""1755,23"","""",""-0,0003"""
"""44008"",""1771,47"",""1762,35"",""1772,36"",""1748,04"","""",""0,0055"""
"""44011"",""1772,28"",""1773,27"",""1775,86"",""1766,07"","""",""0,0005"""
"""44012"",""1781,66"",""1771,77"",""1786,46"",""1765,77"","""",""0,0053"""
"""44013"",""1770,32"",""1780,91"",""1789,27"",""1759,02"","""",""-0,0064"""
"""44014"",""1776,13"",""1769,6"",""1780,21"",""1757,85"","""",""0,0033"""
"""44015"",""1775,05"",""1774,03"",""1777,01"",""1772,03"","""",""-0,0006"""
"""44018"",""1783,9"",""1776,24"",""1786,98"",""1770,09"","""",""0,005"""
"""44019"",""1795,26"",""1784,57"",""1797,93"",""1774,37"","""",""0,0064"""
"""44020"",""1810,78"",""1794,93"",""1818,37"",""1791,82"","""",""0,0086"""
"""44021"",""1803,19"",""1810,68"",""1815,99"",""1795,76"","""",""-0,0042"""
"""44022"",""1798,89"",""1801,71"",""1810,94"",""1794,47"","""",""-0,0024"""
"""44025"",""1803,39"",""1798,69"",""1813,65"",""1797,94"","""",""0,0025"""
"""44026"",""1807,78"",""1802,77"",""1810,94"",""1791,02"","""",""0,0024"""
"""44027"",""1811,9"",""1808,14"",""1815"",""1802,91"","""",""0,0023"""
"""44028"",""1797,05"",""1811,72"",""1813,41"",""1795,1"","""",""-0,0082"""
"""44029"",""1809,9"",""1797,3"",""1812,59"",""1795,11"","""",""0,0072"""
"""44032"",""1816,09"",""1809,28"",""1820,76"",""1805,7"","""",""0,0034"""
"""44033"",""1842,22"",""1815,53"",""1843,75"",""1815,44"","""",""0,0144"""
"""44034"",""1872,07"",""1841,89"",""1872,41"",""1840,25"","""",""0,0162"""
"""44035"",""1887,44"",""1871,97"",""1898,49"",""1862,38"","""",""0,0082"""
"""44036"",""1901,46"",""1886,83"",""1906,47"",""1881,58"","""",""0,0074"""
"""44039"",""1942,42"",""1899,29"",""1945,71"",""1899,29"","""",""0,0215"""
"""44040"",""1959,5"",""1942,22"",""1981,14"",""1907,69"","""",""0,0088"""
"""44041"",""1970,73"",""1959,71"",""1980,67"",""1944,96"","""",""0,0057"""
"""44042"",""1960,5"",""1970,89"",""1972,25"",""1940,17"","""",""-0,0052"""
"""44043"",""1975,89"",""1960,96"",""1981,11"",""1955,99"","""",""0,0079"""
"""44046"",""1977,25"",""1980,43"",""1985,22"",""1960,15"","""",""0,0007"""
"""44047"",""2018,52"",""1976,45"",""2019,96"",""1968,38"","""",""0,0209"""
"""44048"",""2040,4"",""2018,98"",""2056,1"",""2010,33"","""",""0,0108"""
"""44049"",""2063,81"",""2040,03"",""2069,84"",""2034,83"","""",""0,0115"""
"""44050"",""2035,03"",""2064,52"",""2072,9"",""2015,48"","""",""-0,0139"""
"""44053"",""2027,77"",""2033,71"",""2050,1"",""2019,42"","""",""-0,0036"""
"""44054"",""1911,64"",""2027,11"",""2031,59"",""1901,57"","""",""-0,0573"""
"""44055"",""1918,07"",""1911,26"",""1949,26"",""1863,92"","""",""0,0034"""
"""44056"",""1954"",""1920,87"",""1966,83"",""1913,42"","""",""0,0187"""
"""44057"",""1944,29"",""1953,98"",""1962,62"",""1932,46"","""",""-0,005"""
"""44060"",""1986,2"",""1946,22"",""1990,91"",""1929,74"","""",""0,0216"""
"""44061"",""2001,2"",""1985,47"",""2015,23"",""1977,56"","""",""0,0076"""
"""44062"",""1929,82"",""2001,22"",""2006,51"",""1924,63"","""",""-0,0357"""
"""44063"",""1943,6"",""1929,28"",""1955,99"",""1925,47"","""",""0,0071"""
"""44064"",""1940,16"",""1946,96"",""1956,37"",""1911,76"","""",""-0,0018"""
"""44067"",""1933,09"",""1938,63"",""1962,04"",""1924,28"","""",""-0,0036"""
"""44068"",""1928,19"",""1932,66"",""1937,55"",""1914,31"","""",""-0,0025"""
"""44069"",""1954,03"",""1928,66"",""1955,15"",""1902,81"","""",""0,0134"""
"""44070"",""1929,2"",""1953,35"",""1976,32"",""1909,96"","""",""-0,0127"""
"""44071"",""1964,89"",""1929,44"",""1973,81"",""1923,71"","""",""0,0185"""
"""44074"",""1970,15"",""1965,39"",""1976,53"",""1954,55"","""",""0,0027"""
"""44075"",""1970,49"",""1967,58"",""1992,26"",""1963,22"","""",""0,0002"""
"""44076"",""1942,98"",""1969,71"",""1974,41"",""1932,75"","""",""-0,014"""
"""44077"",""1930,85"",""1943"",""1951,15"",""1921,95"","""",""-0,0062"""
"""44078"",""1932,85"",""1931,51"",""1942,25"",""1916,64"","""",""0,001"""
"""44081"",""1929,18"",""1930,35"",""1941,45"",""1924,43"","""",""-0,0019"""
"""44082"",""1931,26"",""1929,14"",""1940,8"",""1906,57"","""",""0,0011"""
"""44083"",""1946,66"",""1932,26"",""1950,95"",""1920,2"","""",""0,008"""
"""44084"",""1954,07"",""1946,06"",""1966,5"",""1941,42"","""",""0,0038"""
"""44085"",""1941,5"",""1955,2"",""1957,95"",""1937,42"","""",""-0,0064"""
"""44088"",""1956,37"",""1941,05"",""1962,52"",""1937,46"","""",""0,0077"""
"""44089"",""1955,52"",""1957,31"",""1972,35"",""1948,64"","""",""-0,0004"""
"""44090"",""1959,32"",""1956,19"",""1973,63"",""1949,89"","""",""0,0019"""
"""44091"",""1942,6"",""1959,99"",""1963,48"",""1932,99"","""",""-0,0085"""
"""44092"",""1949,69"",""1943,87"",""1960,2"",""1941,79"","""",""0,0037"""
"""44095"",""1912,57"",""1949,55"",""1955,75"",""1883,21"","""",""-0,019"""
"""44096"",""1899,28"",""1912,8"",""1919,99"",""1894,93"","""",""-0,0069"""
"""44097"",""1863,55"",""1900,2"",""1905,56"",""1855,77"","""",""-0,0188"""
"""44098"",""1868,04"",""1863,42"",""1877,3"",""1848,45"","""",""0,0024"""
"""44099"",""1860,05"",""1868,61"",""1875,28"",""1852,59"","""",""-0,0043"""
"""44102"",""1880,85"",""1859"",""1883,39"",""1849,19"","""",""0,0112"""
"""44103"",""1897,69"",""1881,4"",""1899,24"",""1875,56"","""",""0,009"""
"""44104"",""1885,44"",""1897,81"",""1902,39"",""1881,31"","""",""-0,0065"""
"""44105"",""1905,05"",""1885,8"",""1912,09"",""1884,48"","""",""0,0104"""
"""44106"",""1898,7"",""1905,65"",""1917,28"",""1889,57"","""",""-0,0033"""
"""44109"",""1912,9"",""1902,24"",""1918,74"",""1886,81"","""",""0,0075"""
"""44110"",""1877,13"",""1913,28"",""1921,1"",""1874,57"","""",""-0,0187"""
"""44111"",""1887,22"",""1878,84"",""1898,31"",""1873,05"","""",""0,0054"""
"""44112"",""1893,09"",""1887,4"",""1900,73"",""1881,86"","""",""0,0031"""
"""44113"",""1929,43"",""1894,19"",""1930,83"",""1893,32"","""",""0,0192"""
"""44116"",""1921,95"",""1930,5"",""1933,45"",""1918,19"","""",""-0,0039"""
"""44117"",""1890,82"",""1922,42"",""1925,73"",""1886,59"","""",""-0,0162"""
"""44118"",""1900,89"",""1891,9"",""1913,03"",""1882,44"","""",""0,0053"""
"""44119"",""1907,82"",""1900,31"",""1909,22"",""1889,46"","""",""0,0036"""
"""44120"",""1898,97"",""1907,95"",""1914,06"",""1897,59"","""",""-0,0046"""
"""44123"",""1904,27"",""1899,94"",""1918,59"",""1897,09"","""",""0,0028"""
"""44124"",""1906,39"",""1904,24"",""1914,2"",""1894,74"","""",""0,0011"""
"""44125"",""1924,49"",""1908,65"",""1931,41"",""1907,94"","""",""0,0095"""
"""44126"",""1904,04"",""1924,34"",""1926"",""1894,8"","""",""-0,0106"""
"""44127"",""1900,79"",""1904,24"",""1914,3"",""1894,54"","""",""-0,0017"""
"""44130"",""1901,69"",""1902,34"",""1908,55"",""1890,9"","""",""0,0005"""
"""44131"",""1906,83"",""1902,19"",""1911,34"",""1897,47"","""",""0,0027"""
"""44132"",""1877,06"",""1908,05"",""1911,03"",""1869,59"","""",""-0,0156"""
"""44133"",""1867,13"",""1876,94"",""1885,42"",""1859,67"","""",""-0,0053"""
"""44134"",""1877,95"",""1868,24"",""1889,85"",""1864,64"","""",""0,0058"""
"""44137"",""1895,1"",""1878,59"",""1896,12"",""1873,21"","""",""0,0091"""
"""44138"",""1908,36"",""1895,8"",""1910,71"",""1886,81"","""",""0,007"""
"""44139"",""1903,21"",""1908,59"",""1916,68"",""1883,15"","""",""-0,0027"""
"""44140"",""1948,56"",""1903,65"",""1952,95"",""1902,43"","""",""0,0238"""
"""44141"",""1951,51"",""1949,24"",""1960,77"",""1935,4"","""",""0,0015"""
"""44144"",""1861,86"",""1954,65"",""1965,92"",""1850,36"","""",""-0,0459"""
"""44145"",""1876,5"",""1862,15"",""1890,6"",""1860,3"","""",""0,0079"""
"""44146"",""1864,71"",""1877,34"",""1884,93"",""1856,05"","""",""-0,0063"""
"""44147"",""1875,76"",""1865,3"",""1883,88"",""1862,46"","""",""0,0059"""
"""44148"",""1888,04"",""1876,44"",""1897,16"",""1873,76"","""",""0,0065"""
"""44151"",""1888,52"",""1888,74"",""1899,35"",""1864,74"","""",""0,0003"""
"""44152"",""1878,6"",""1889,15"",""1893,9"",""1877,69"","""",""-0,0052"""
"""44153"",""1871,41"",""1878,6"",""1884,92"",""1863,94"","""",""-0,0038"""
"""44154"",""1867,37"",""1871,44"",""1874,34"",""1852,48"","""",""-0,0022"""
"""44155"",""1870,49"",""1867,59"",""1879,98"",""1860,66"","""",""0,0017"""
"""44158"",""1835,85"",""1869,84"",""1876,72"",""1830,85"","""",""-0,0185"""
"""44159"",""1807,51"",""1836,65"",""1839,26"",""1800,69"","""",""-0,0154"""
"""44160"",""1805,3"",""1807,69"",""1817,98"",""1801,33"","""",""-0,0012"""
"""44161"",""1810,57"",""1805,74"",""1818,78"",""1805,31"","""",""0,0029"""
"""44162"",""1788,13"",""1811,09"",""1813,81"",""1773,93"","""",""-0,0124"""
"""44165"",""1777,02"",""1789,05"",""1789,99"",""1764,69"","""",""-0,0062"""
"""44166"",""1814,87"",""1777,4"",""1817,55"",""1775,52"","""",""0,0213"""
"""44167"",""1831,01"",""1815,19"",""1832,65"",""1806,99"","""",""0,0089"""
"""44168"",""1840,36"",""1831,34"",""1844,45"",""1823,6"","""",""0,0051"""
"""44169"",""1837,61"",""1841,05"",""1848,26"",""1829,3"","""",""-0,0015"""
"""44172"",""1863,69"",""1837,99"",""1868,76"",""1822,99"","""",""0,0142"""
"""44173"",""1871,36"",""1863,55"",""1875,79"",""1859,83"","""",""0,0041"""
"""44174"",""1839,11"",""1871,19"",""1871,37"",""1825,71"","""",""-0,0172"""
"""44175"",""1835,31"",""1839,59"",""1850,4"",""1828,48"","""",""-0,0021"""
"""44176"",""1839,03"",""1835,55"",""1847,89"",""1824,23"","""",""0,002"""
"""44179"",""1827,17"",""1839,3"",""1839,86"",""1819,92"","""",""-0,0064"""
"""44180"",""1853,46"",""1827,8"",""1855,76"",""1825,29"","""",""0,0144"""
"""44181"",""1864,15"",""1853,94"",""1866,2"",""1844,75"","""",""0,0058"""
"""44182"",""1885,87"",""1864,26"",""1896,26"",""1861,83"","""",""0,0117"""
"""44183"",""1880,66"",""1885,8"",""1889,88"",""1876,97"","""",""-0,0028"""
"""44186"",""1876,21"",""1883,2"",""1906,93"",""1856,69"","""",""-0,0024"""
"""44187"",""1859,56"",""1876,65"",""1884,61"",""1858,73"","""",""-0,0089"""
"""44188"",""1872,08"",""1859,99"",""1878,59"",""1858,59"","""",""0,0067"""
"""44189"",""1876,56"",""1872,74"",""1882,55"",""1869,52"","""",""0,0024"""
"""44190"",""1875,82"",""1877,07"",""1877,07"",""1877,07"","""",""-0,0004"""
"""44193"",""1871,19"",""1885,93"",""1900,53"",""1869,21"","""",""-0,0025"""
"""44194"",""1877,99"",""1872,24"",""1886,91"",""1870,99"","""",""0,0036"""
"""44195"",""1893,37"",""1878,34"",""1894,06"",""1875,66"","""",""0,0082"""
"""44196"",""1896,49"",""1893,55"",""1901,26"",""1884,77"","""",""0,0016"""
"""44197"",""1898,1"",""1897,69"",""1899,12"",""1897,39"","""",""0,0009"""
"""44200"",""1942,28"",""1906,05"",""1944,65"",""1905,36"","""",""0,0233"""
"""44201"",""1949,35"",""1942,65"",""1953,17"",""1934,08"","""",""0,0036"""
"""44202"",""1918,81"",""1950,3"",""1959,6"",""1901,11"","""",""-0,0157"""
"""44203"",""1912,5"",""1919,4"",""1927,97"",""1906,86"","""",""-0,0033"""
"""44204"",""1848,26"",""1912,9"",""1917,85"",""1828,74"","""",""-0,0336"""
"""44207"",""1844,66"",""1849,34"",""1857,05"",""1817,14"","""",""-0,0019"""
"""44208"",""1855,63"",""1845,34"",""1864,08"",""1837,41"","""",""0,0059"""
"""44209"",""1843,41"",""1856,19"",""1863,26"",""1843,34"","""",""-0,0066"""
"""44210"",""1846,37"",""1843,94"",""1857,59"",""1833,21"","""",""0,0016"""
"""44211"",""1826,59"",""1846,8"",""1856,85"",""1823,21"","""",""-0,0107"""
"""44214"",""1836,89"",""1828,94"",""1840,95"",""1810,46"","""",""0,0056"""
"""44215"",""1839,34"",""1838,09"",""1845,98"",""1833,06"","""",""0,0013"""
"""44216"",""1870,91"",""1840,05"",""1872,03"",""1832,46"","""",""0,0172"""
"""44217"",""1869,91"",""1871,07"",""1875,45"",""1858,16"","""",""-0,0005"""
"""44218"",""1852,55"",""1870,09"",""1871,17"",""1837,09"","""",""-0,0093"""
"""44221"",""1854,99"",""1855,75"",""1868,45"",""1847,3"","""",""0,0013"""
"""44222"",""1850,31"",""1855,55"",""1861,86"",""1848,36"","""",""-0,0025"""
"""44223"",""1843,99"",""1850,65"",""1853,58"",""1831,29"","""",""-0,0034"""
"""44224"",""1840,36"",""1844,34"",""1864,26"",""1833,81"","""",""-0,002"""
"""44225"",""1846,09"",""1840,9"",""1876,03"",""1839,56"","""",""0,0031"""
"""44228"",""1860,16"",""1863,05"",""1871,84"",""1849,04"","""",""0,0076"""
"""44229"",""1837,35"",""1860,84"",""1864,26"",""1829,46"","""",""-0,0123"""
"""44230"",""1833,76"",""1837,49"",""1845,29"",""1829,49"","""",""-0,002"""
"""44231"",""1792,26"",""1834,34"",""1835,13"",""1785,15"","""",""-0,0226"""
"""44232"",""1811,62"",""1792,49"",""1815,32"",""1791,8"","""",""0,0108"""
"""44235"",""1830,16"",""1815,44"",""1839,15"",""1807,48"","""",""0,0102"""
"""44236"",""1837,06"",""1830,59"",""1849,15"",""1828,63"","""",""0,0038"""
"""44237"",""1842,22"",""1837,55"",""1855,7"",""1833,91"","""",""0,0028"""
"""44238"",""1825,36"",""1842,65"",""1847,95"",""1820,63"","""",""-0,0091"""
"""44239"",""1823,46"",""1825,9"",""1830,8"",""1810,33"","""",""-0,001"""
"""44242"",""1818,51"",""1825,34"",""1827,59"",""1815,71"","""",""-0,0027"""
"""44243"",""1794,31"",""1819,34"",""1826,75"",""1789,19"","""",""-0,0133"""
"""44244"",""1776,26"",""1794,65"",""1795,45"",""1769,27"","""",""-0,0101"""
"""44245"",""1775,49"",""1776,69"",""1789,88"",""1767,98"","""",""-0,0004"""
"""44246"",""1782,31"",""1776,19"",""1791,7"",""1760,13"","""",""0,0038"""
"""44249"",""1808,66"",""1782,24"",""1812,76"",""1780,46"","""",""0,0148"""
"""44250"",""1805,06"",""1809,09"",""1816,27"",""1795,78"","""",""-0,002"""
"""44251"",""1804,36"",""1805,34"",""1813,99"",""1783,3"","""",""-0,0004"""
"""44252"",""1769,88"",""1804,8"",""1806,06"",""1765,44"","""",""-0,0191"""
"""44253"",""1733,49"",""1770,49"",""1776,1"",""1717,26"","""",""-0,0206"""
"""44256"",""1723,84"",""1733,4"",""1760,02"",""1719,52"","""",""-0,0056"""
"""44257"",""1738,09"",""1724,1"",""1738,89"",""1707,18"","""",""0,0083"""
"""44258"",""1710,95"",""1738,59"",""1740,85"",""1701,94"","""",""-0,0156"""
"""44259"",""1697,19"",""1711,84"",""1723,34"",""1690,64"","""",""-0,008"""
"""44260"",""1700,86"",""1698,59"",""1707,76"",""1687,12"","""",""0,0022"""
"""44263"",""1681,24"",""1702,8"",""1714,45"",""1676,7"","""",""-0,0115"""
"""44264"",""1715,36"",""1682,55"",""1720,83"",""1679,8"","""",""0,0203"""
"""44265"",""1726,05"",""1715,94"",""1726,76"",""1707,99"","""",""0,0062"""
"""44266"",""1721,41"",""1726,55"",""1739,99"",""1719,38"","""",""-0,0027"""
"""44267"",""1726,41"",""1721,59"",""1728,42"",""1698,85"","""",""0,0029"""
"""44270"",""1731,84"",""1727,74"",""1734,99"",""1721,31"","""",""0,0031"""
"""44271"",""1730,94"",""1730,57"",""1741,4"",""1725,8"","""",""-0,0005"""
"""44272"",""1744,44"",""1730,61"",""1751,81"",""1724,14"","""",""0,0078"""
"""44273"",""1736,41"",""1745,09"",""1755,59"",""1719,05"","""",""-0,0046"""
"""44274"",""1744,74"",""1735,9"",""1746,88"",""1728,04"","""",""0,0048"""
"""44277"",""1738,69"",""1745,74"",""1747,18"",""1727,4"","""",""-0,0035"""
"""44278"",""1727,11"",""1739,05"",""1742,85"",""1724,42"","""",""-0,0067"""
"""44279"",""1734,19"",""1727,8"",""1738,56"",""1723,85"","""",""0,0041"""
"""44280"",""1726,82"",""1735,65"",""1745,95"",""1721,84"","""",""-0,0042"""
"""44281"",""1731,97"",""1727,3"",""1737,01"",""1721,23"","""",""0,003"""
"""44284"",""1711,99"",""1732,15"",""1733,34"",""1705,58"","""",""-0,0115"""
"""44285"",""1684,8"",""1712,55"",""1714,74"",""1678,85"","""",""-0,0159"""
"""44286"",""1707,01"",""1685,59"",""1715,28"",""1677,93"","""",""0,0132"""
"""44287"",""1730,18"",""1708,09"",""1730,8"",""1705,42"","""",""0,0136"""
"""44288"",""1728,84"",""1730,47"",""1732,55"",""1728,67"","""",""-0,0008"""
"""44291"",""1728,44"",""1728,74"",""1733,75"",""1721,22"","""",""-0,0002"""
"""44292"",""1743,57"",""1728,49"",""1745,68"",""1726,82"","""",""0,0088"""
"""44293"",""1737,28"",""1742,96"",""1744,57"",""1730,13"","""",""-0,0036"""
"""44294"",""1755,94"",""1737,84"",""1759,13"",""1732,99"","""",""0,0107"""
"""44295"",""1743,1"",""1756,54"",""1757,47"",""1731,09"","""",""-0,0073"""
"""44298"",""1732,51"",""1743,8"",""1745,36"",""1727,18"","""",""-0,0061"""
"""44299"",""1743,83"",""1732,59"",""1749,23"",""1723,27"","""",""0,0065"""
"""44300"",""1736"",""1744,3"",""1749,58"",""1732,13"","""",""-0,0045"""
"""44301"",""1763,21"",""1737,1"",""1769,91"",""1734,1"","""",""0,0157"""
"""44302"",""1776,31"",""1763,84"",""1784,07"",""1759,79"","""",""0,0074"""
"""44305"",""1769,31"",""1779,5"",""1790,54"",""1765,98"","""",""-0,0039"""
"""44306"",""1777,25"",""1770,3"",""1780,77"",""1763,18"","""",""0,0045"""
"""44307"",""1793,46"",""1778,64"",""1797,98"",""1775,95"","""",""0,0091"""
"""44308"",""1783,94"",""1794,15"",""1798,29"",""1776,83"","""",""-0,0053"""
"""44309"",""1777,18"",""1784,33"",""1796,06"",""1770,05"","""",""-0,0038"""
"""44312"",""1780,19"",""1776,34"",""1783,69"",""1768,7"","""",""0,0017"""
"""44313"",""1776,69"",""1780,42"",""1785,9"",""1773,52"","""",""-0,002"""
"""44314"",""1781,32"",""1776,8"",""1782,85"",""1762,56"","""",""0,0026"""
"""44315"",""1771,24"",""1780,9"",""1790,43"",""1756,19"","""",""-0,0057"""
"""44316"",""1768,59"",""1772,9"",""1773,98"",""1763,73"","""",""-0,0015"""
"""44319"",""1792,36"",""1768,49"",""1798,22"",""1765,91"","""",""0,0134"""
"""44320"",""1778,48"",""1792,29"",""1799,38"",""1770,84"","""",""-0,0077"""
"""44321"",""1786,44"",""1778,91"",""1788,35"",""1769,95"","""",""0,0045"""
"""44322"",""1815,18"",""1787,09"",""1818,21"",""1781,67"","""",""0,0161"""
"""44323"",""1830,48"",""1815,48"",""1843,45"",""1812,9"","""",""0,0084"""
"""44326"",""1835,44"",""1833,24"",""1845,53"",""1830,09"","""",""0,0027"""
"""44327"",""1836,94"",""1834,58"",""1842,32"",""1817,68"","""",""0,0008"""
"""44328"",""1815,44"",""1837,4"",""1843,69"",""1813"","""",""-0,0117"""
"""44329"",""1826,57"",""1815,9"",""1828,81"",""1808,78"","""",""0,0061"""
"""44330"",""1842,19"",""1826,49"",""1845,55"",""1819,79"","""",""0,0086"""
"""44333"",""1866,13"",""1843,84"",""1868,8"",""1841,24"","""",""0,013"""
"""44334"",""1868,22"",""1866,59"",""1875,4"",""1862,94"","""",""0,0011"""
"""44335"",""1869,57"",""1869,59"",""1890,15"",""1851,94"","""",""0,0007"""
"""44336"",""1876,69"",""1869,74"",""1884,12"",""1863,53"","""",""0,0038"""
"""44337"",""1880,3"",""1876,84"",""1889,85"",""1870,01"","""",""0,0019"""
"""44340"",""1881,07"",""1882,34"",""1887,44"",""1875,19"","""",""0,0004"""
"""44341"",""1899,26"",""1880,69"",""1900,63"",""1872,73"","""",""0,0097"""
"""44342"",""1896,44"",""1899,49"",""1913,15"",""1890,34"","""",""-0,0015"""
